id,categories
230253,Territory Building
230253,Abstract Strategy
230253,Medieval
155987,Economic
155987,Negotiation
155987,Political
155987,Economic
155987,Territory Building
155987,Economic
155987,Territory Building
155987,Exploration
155987,Civilization
155987,Fantasy
155987,Abstract Strategy
66188,Civilization
66188,Nautical
66188,Civilization
66188,Nautical
66188,Economic
66188,Negotiation
66188,Political
66188,Civilization
66188,Fantasy
66188,Civilization
66188,Fantasy
40354,Ancient
40354,Abstract Strategy
40354,Medieval
40354,Economic
40354,Territory Building
40354,Ancient
161614,Economic
161614,Negotiation
161614,Political
161614,Civilization
161614,Nautical
161614,Economic
161614,Negotiation
161614,Political
161614,Civilization
161614,Nautical
161614,Economic
161614,Negotiation
161614,Political
161614,Ancient
260428,Card Game
260428,Fantasy
260428,Civilization
260428,Nautical
260428,Ancient
260428,Card Game
260428,Fantasy
260428,Civilization
260428,Fantasy
15985,Economic
15985,Negotiation
15985,Political
15985,Economic
15985,Territory Building
15985,Exploration
15985,Civilization
15985,Fantasy
15985,Economic
15985,Territory Building
244711,Card Game
244711,Fantasy
244711,Ancient
244711,Ancient
244711,Abstract Strategy
244711,Economic
244711,Negotiation
244711,Political
244711,Economic
244711,Negotiation
244711,Political
229220,Card Game
229220,Fantasy
229220,Card Game
229220,Fantasy
229220,Exploration
229220,Card Game
229220,Fantasy
229220,Card Game
229220,Fantasy
302723,Abstract Strategy
302723,Medieval
302723,Card Game
302723,Fantasy
302723,Abstract Strategy
302723,Card Game
302723,Fantasy
302723,Abstract Strategy
302723,Medieval
138161,Economic
138161,Negotiation
138161,Political
138161,Abstract Strategy
138161,Medieval
138161,Civilization
138161,Fantasy
138161,Economic
138161,Negotiation
138161,Political
138161,Civilization
138161,Nautical
138161,Economic
138161,Negotiation
138161,Political
188866,Economic
188866,Negotiation
188866,Political
188866,Civilization
188866,Fantasy
188866,Civilization
188866,Fantasy
188866,Civilization
188866,Fantasy
188866,Civilization
188866,Nautical
188866,Civilization
188866,Nautical
100901,Economic
100901,Negotiation
100901,Political
100901,Exploration
100901,Economic
100901,Negotiation
100901,Political
151347,Economic
151347,Negotiation
151347,Political
151347,Economic
151347,Territory Building
151347,Economic
151347,Negotiation
151347,Political
151347,Abstract Strategy
151347,Medieval
151347,Ancient
151347,Abstract Strategy
128271,Economic
128271,Negotiation
128271,Political
128271,Card Game
128271,Fantasy
128271,Civilization
128271,Fantasy
128271,Card Game
128271,Fantasy
128271,Abstract Strategy
128271,Economic
128271,Negotiation
128271,Political
215341,Card Game
215341,Fantasy
215341,Economic
215341,Negotiation
215341,Political
215341,Economic
215341,Territory Building
215341,Abstract Strategy
215341,Medieval
215341,Ancient
215341,Economic
215341,Negotiation
215341,Political
79828,Abstract Strategy
79828,Exploration
79828,Civilization
79828,Fantasy
79828,Card Game
79828,Fantasy
79828,Civilization
79828,Fantasy
297030,Card Game
297030,Fantasy
297030,Exploration
297030,Abstract Strategy
297030,Abstract Strategy
297030,Medieval
269210,Card Game
269210,Fantasy
269210,Civilization
269210,Nautical
269210,Exploration
269210,Card Game
269210,Fantasy
269210,Economic
269210,Negotiation
269210,Political
96913,Exploration
96913,Civilization
96913,Nautical
96913,Exploration
96913,Economic
96913,Negotiation
96913,Political
96913,Abstract Strategy
96913,Medieval
244271,Card Game
244271,Fantasy
244271,Ancient
244271,Ancient
244271,Card Game
244271,Fantasy
244271,Abstract Strategy
244271,Economic
244271,Negotiation
244271,Political
215311,Card Game
215311,Fantasy
215311,Economic
215311,Negotiation
215311,Political
215311,Economic
215311,Territory Building
215311,Abstract Strategy
215311,Medieval
215311,Economic
215311,Negotiation
215311,Political
215311,Economic
215311,Negotiation
215311,Political
47,Ancient
47,Abstract Strategy
66362,Civilization
66362,Nautical
66362,Civilization
66362,Nautical
66362,Abstract Strategy
66362,Medieval
66362,Civilization
66362,Nautical
66362,Card Game
66362,Fantasy
295486,Card Game
295486,Fantasy
295486,Exploration
295486,Economic
295486,Territory Building
295486,Ancient
295486,Civilization
295486,Fantasy
295486,Civilization
295486,Nautical
176396,Economic
176396,Negotiation
176396,Political
176396,Abstract Strategy
176396,Civilization
176396,Nautical
176396,Abstract Strategy
176396,Medieval
176396,Exploration
176396,Civilization
176396,Nautical
128671,Economic
128671,Negotiation
128671,Political
128671,Card Game
128671,Fantasy
128671,Civilization
128671,Fantasy
128671,Civilization
128671,Nautical
128671,Abstract Strategy
128671,Economic
128671,Negotiation
128671,Political
27162,Card Game
27162,Fantasy
27162,Abstract Strategy
27162,Economic
27162,Negotiation
27162,Political
27162,Civilization
27162,Nautical
27162,Card Game
27162,Fantasy
11170,Economic
11170,Negotiation
11170,Political
11170,Economic
11170,Negotiation
11170,Political
11170,Economic
11170,Negotiation
11170,Political
11170,Abstract Strategy
111341,Economic
111341,Negotiation
111341,Political
111341,Economic
111341,Negotiation
111341,Political
111341,Economic
111341,Negotiation
111341,Political
111341,Abstract Strategy
111341,Medieval
111341,Ancient
111341,Economic
111341,Negotiation
111341,Political
274960,Card Game
274960,Fantasy
274960,Abstract Strategy
274960,Ancient
274960,Exploration
274960,Civilization
274960,Nautical
105134,Economic
105134,Negotiation
105134,Political
105134,Economic
105134,Territory Building
105134,Economic
105134,Negotiation
105134,Political
105134,Abstract Strategy
105134,Medieval
105134,Ancient
137408,Economic
137408,Negotiation
137408,Political
137408,Abstract Strategy
137408,Medieval
137408,Abstract Strategy
137408,Ancient
137408,Civilization
137408,Fantasy
25417,Card Game
25417,Fantasy
25417,Economic
25417,Territory Building
25417,Ancient
25417,Economic
25417,Negotiation
25417,Political
25417,Abstract Strategy
150658,Economic
150658,Negotiation
150658,Political
150658,Economic
150658,Territory Building
150658,Civilization
150658,Nautical
150658,Economic
150658,Territory Building
150658,Civilization
150658,Fantasy
34219,Abstract Strategy
34219,Medieval
34219,Ancient
34219,Card Game
34219,Fantasy
34219,Economic
34219,Negotiation
34219,Political
34219,Exploration
18833,Economic
18833,Negotiation
18833,Political
18833,Civilization
18833,Fantasy
18833,Civilization
18833,Fantasy
18833,Abstract Strategy
18833,Medieval
18833,Abstract Strategy
18833,Medieval
192153,Economic
192153,Negotiation
192153,Political
192153,Exploration
192153,Card Game
192153,Fantasy
192153,Economic
192153,Negotiation
192153,Political
192153,Economic
192153,Territory Building
192153,Abstract Strategy
192153,Medieval
270633,Card Game
270633,Fantasy
270633,Abstract Strategy
270633,Civilization
270633,Nautical
270633,Abstract Strategy
270633,Medieval
270633,Abstract Strategy
270633,Medieval
92415,Exploration
92415,Card Game
92415,Fantasy
92415,Ancient
92415,Economic
92415,Negotiation
92415,Political
92415,Economic
92415,Territory Building
5404,Economic
5404,Territory Building
5404,Ancient
5404,Ancient
62222,Civilization
62222,Nautical
62222,Card Game
62222,Fantasy
62222,Card Game
62222,Fantasy
62222,Card Game
62222,Fantasy
62222,Card Game
62222,Fantasy
157969,Economic
157969,Negotiation
157969,Political
157969,Economic
157969,Territory Building
157969,Abstract Strategy
157969,Exploration
157969,Civilization
157969,Nautical
157969,Exploration
128996,Economic
128996,Negotiation
128996,Political
128996,Card Game
128996,Fantasy
128996,Civilization
128996,Fantasy
128996,Exploration
128996,Exploration
128996,Civilization
128996,Nautical
270844,Card Game
270844,Fantasy
270844,Abstract Strategy
270844,Civilization
270844,Fantasy
270844,Ancient
270844,Ancient
712,Abstract Strategy
712,Economic
712,Negotiation
712,Political
712,Card Game
712,Fantasy
17226,Economic
17226,Negotiation
17226,Political
17226,Abstract Strategy
17226,Card Game
17226,Fantasy
17226,Card Game
17226,Fantasy
17226,Civilization
17226,Nautical
83330,Civilization
83330,Fantasy
83330,Abstract Strategy
83330,Medieval
83330,Abstract Strategy
83330,Medieval
83330,Abstract Strategy
83330,Medieval
146791,Economic
146791,Negotiation
146791,Political
146791,Ancient
146791,Civilization
146791,Nautical
146791,Abstract Strategy
146791,Exploration
146791,Economic
146791,Negotiation
146791,Political
136063,Economic
136063,Negotiation
136063,Political
136063,Abstract Strategy
136063,Medieval
136063,Civilization
136063,Nautical
136063,Civilization
136063,Nautical
136063,Abstract Strategy
136063,Medieval
123123,Economic
123123,Negotiation
123123,Political
123123,Card Game
123123,Fantasy
123123,Abstract Strategy
123123,Medieval
123123,Economic
123123,Negotiation
123123,Political
123123,Card Game
123123,Fantasy
123123,Abstract Strategy
123123,Medieval
150,Economic
150,Negotiation
150,Political
150,Economic
150,Territory Building
177639,Economic
177639,Negotiation
177639,Political
177639,Abstract Strategy
177639,Abstract Strategy
177639,Civilization
177639,Nautical
177639,Abstract Strategy
177639,Medieval
177639,Exploration
372,Abstract Strategy
372,Medieval
372,Abstract Strategy
372,Card Game
372,Fantasy
194607,Economic
194607,Negotiation
194607,Political
194607,Exploration
194607,Ancient
194607,Civilization
194607,Nautical
194607,Abstract Strategy
62227,Civilization
62227,Nautical
62227,Card Game
62227,Fantasy
62227,Card Game
62227,Fantasy
62227,Card Game
62227,Fantasy
62227,Abstract Strategy
95527,Exploration
95527,Economic
95527,Territory Building
95527,Economic
95527,Territory Building
95527,Card Game
95527,Fantasy
95527,Abstract Strategy
162082,Economic
162082,Negotiation
162082,Political
162082,Civilization
162082,Nautical
162082,Card Game
162082,Fantasy
162082,Civilization
162082,Fantasy
162082,Card Game
162082,Fantasy
158899,Economic
158899,Negotiation
158899,Political
158899,Economic
158899,Territory Building
158899,Civilization
158899,Fantasy
158899,Civilization
158899,Fantasy
158899,Exploration
158899,Exploration
98778,Exploration
98778,Civilization
98778,Fantasy
98778,Abstract Strategy
98778,Abstract Strategy
98778,Civilization
98778,Fantasy
13,Economic
13,Negotiation
13,Political
13,Abstract Strategy
13,Medieval
65781,Civilization
65781,Nautical
65781,Economic
65781,Territory Building
65781,Abstract Strategy
65781,Civilization
65781,Fantasy
65781,Economic
65781,Negotiation
65781,Political
251658,Card Game
251658,Fantasy
251658,Economic
251658,Territory Building
251658,Economic
251658,Negotiation
251658,Political
251658,Civilization
251658,Nautical
251658,Economic
251658,Territory Building
251658,Civilization
251658,Fantasy
105551,Economic
105551,Negotiation
105551,Political
105551,Economic
105551,Territory Building
105551,Economic
105551,Territory Building
105551,Economic
105551,Territory Building
105551,Economic
105551,Negotiation
105551,Political
233312,Card Game
233312,Fantasy
233312,Abstract Strategy
233312,Medieval
233312,Abstract Strategy
233312,Medieval
233312,Abstract Strategy
233312,Medieval
233312,Economic
233312,Negotiation
233312,Political
233312,Card Game
233312,Fantasy
127398,Economic
127398,Negotiation
127398,Political
127398,Card Game
127398,Fantasy
127398,Abstract Strategy
127398,Abstract Strategy
127398,Medieval
127398,Exploration
127398,Civilization
127398,Fantasy
119506,Economic
119506,Negotiation
119506,Political
119506,Economic
119506,Negotiation
119506,Political
119506,Exploration
119506,Economic
119506,Territory Building
119506,Civilization
119506,Nautical
478,Ancient
478,Abstract Strategy
478,Civilization
478,Fantasy
15062,Economic
15062,Negotiation
15062,Political
15062,Economic
15062,Territory Building
15062,Civilization
15062,Nautical
15062,Card Game
15062,Fantasy
256730,Card Game
256730,Fantasy
256730,Economic
256730,Territory Building
256730,Civilization
256730,Nautical
256730,Abstract Strategy
256730,Abstract Strategy
256730,Medieval
206941,Card Game
206941,Fantasy
206941,Civilization
206941,Nautical
206941,Exploration
206941,Ancient
206941,Economic
206941,Negotiation
206941,Political
97786,Exploration
97786,Abstract Strategy
97786,Abstract Strategy
97786,Civilization
97786,Fantasy
97786,Civilization
97786,Nautical
20437,Card Game
20437,Fantasy
20437,Ancient
20437,Abstract Strategy
20437,Medieval
20437,Abstract Strategy
144189,Economic
144189,Negotiation
144189,Political
144189,Ancient
144189,Ancient
144189,Economic
144189,Negotiation
144189,Political
144189,Civilization
144189,Fantasy
144189,Exploration
43570,Ancient
43570,Abstract Strategy
43570,Medieval
43570,Economic
43570,Territory Building
43570,Abstract Strategy
133848,Economic
133848,Negotiation
133848,Political
133848,Abstract Strategy
133848,Medieval
133848,Abstract Strategy
133848,Medieval
133848,Civilization
133848,Fantasy
133848,Ancient
133848,Civilization
133848,Fantasy
171668,Economic
171668,Negotiation
171668,Political
171668,Abstract Strategy
171668,Economic
171668,Negotiation
171668,Political
171668,Civilization
171668,Nautical
171668,Civilization
171668,Nautical
171668,Civilization
171668,Fantasy
221965,Card Game
221965,Fantasy
221965,Card Game
221965,Fantasy
221965,Economic
221965,Negotiation
221965,Political
221965,Exploration
221965,Civilization
221965,Nautical
221965,Economic
221965,Territory Building
191862,Economic
191862,Negotiation
191862,Political
191862,Exploration
191862,Economic
191862,Negotiation
191862,Political
191862,Civilization
191862,Fantasy
191862,Civilization
191862,Nautical
191862,Card Game
191862,Fantasy
102652,Economic
102652,Negotiation
102652,Political
102652,Card Game
102652,Fantasy
102652,Civilization
102652,Nautical
102652,Economic
102652,Territory Building
102652,Card Game
102652,Fantasy
875,Civilization
875,Fantasy
875,Abstract Strategy
875,Economic
875,Territory Building
193042,Economic
193042,Negotiation
193042,Political
193042,Exploration
193042,Abstract Strategy
193042,Medieval
193042,Ancient
193042,Card Game
193042,Fantasy
300322,Abstract Strategy
300322,Medieval
300322,Abstract Strategy
300322,Medieval
300322,Card Game
300322,Fantasy
300322,Card Game
300322,Fantasy
240196,Card Game
240196,Fantasy
240196,Ancient
240196,Economic
240196,Negotiation
240196,Political
240196,Exploration
240196,Civilization
240196,Nautical
262543,Card Game
262543,Fantasy
262543,Civilization
262543,Nautical
262543,Card Game
262543,Fantasy
262543,Economic
262543,Territory Building
262543,Ancient
262543,Abstract Strategy
262543,Medieval
147949,Economic
147949,Negotiation
147949,Political
147949,Ancient
147949,Abstract Strategy
147949,Exploration
147949,Ancient
147949,Exploration
58421,Economic
58421,Territory Building
58421,Civilization
58421,Fantasy
58421,Ancient
58421,Card Game
58421,Fantasy
58421,Economic
58421,Negotiation
58421,Political
304420,Abstract Strategy
304420,Medieval
304420,Ancient
304420,Ancient
304420,Card Game
304420,Fantasy
171,Economic
171,Negotiation
171,Political
171,Abstract Strategy
171,Economic
171,Negotiation
171,Political
36553,Abstract Strategy
36553,Medieval
36553,Civilization
36553,Nautical
36553,Economic
36553,Territory Building
36553,Economic
36553,Territory Building
36553,Abstract Strategy
36553,Medieval
226522,Card Game
226522,Fantasy
226522,Card Game
226522,Fantasy
226522,Civilization
226522,Nautical
226522,Economic
226522,Territory Building
226522,Card Game
226522,Fantasy
226522,Card Game
226522,Fantasy
125618,Economic
125618,Negotiation
125618,Political
125618,Card Game
125618,Fantasy
125618,Economic
125618,Territory Building
125618,Civilization
125618,Nautical
125618,Economic
125618,Negotiation
125618,Political
125618,Civilization
125618,Fantasy
21790,Card Game
21790,Fantasy
21790,Economic
21790,Negotiation
21790,Political
21790,Abstract Strategy
21790,Exploration
90419,Exploration
90419,Ancient
90419,Economic
90419,Negotiation
90419,Political
90419,Exploration
142379,Economic
142379,Negotiation
142379,Political
142379,Ancient
142379,Card Game
142379,Fantasy
142379,Abstract Strategy
142379,Medieval
142379,Abstract Strategy
142379,Exploration
205398,Card Game
205398,Fantasy
205398,Economic
205398,Territory Building
205398,Abstract Strategy
205398,Medieval
205398,Exploration
205398,Civilization
205398,Fantasy
9674,Exploration
9674,Civilization
9674,Nautical
9674,Abstract Strategy
9674,Ancient
144797,Economic
144797,Negotiation
144797,Political
144797,Ancient
144797,Ancient
144797,Abstract Strategy
144797,Exploration
144797,Abstract Strategy
232043,Card Game
232043,Fantasy
232043,Abstract Strategy
232043,Medieval
232043,Card Game
232043,Fantasy
232043,Ancient
232043,Abstract Strategy
232043,Medieval
31999,Abstract Strategy
31999,Medieval
31999,Economic
31999,Negotiation
31999,Political
31999,Exploration
31999,Exploration
31999,Exploration
163968,Economic
163968,Negotiation
163968,Political
163968,Civilization
163968,Nautical
163968,Abstract Strategy
163968,Medieval
163968,Exploration
163968,Civilization
163968,Nautical
163968,Civilization
163968,Fantasy
180974,Economic
180974,Negotiation
180974,Political
180974,Civilization
180974,Fantasy
180974,Exploration
180974,Abstract Strategy
180974,Ancient
192836,Economic
192836,Negotiation
192836,Political
192836,Exploration
192836,Card Game
192836,Fantasy
192836,Civilization
192836,Fantasy
192836,Abstract Strategy
192836,Medieval
192836,Civilization
192836,Nautical
156858,Economic
156858,Negotiation
156858,Political
156858,Economic
156858,Territory Building
156858,Civilization
156858,Nautical
156858,Civilization
156858,Fantasy
156858,Economic
156858,Territory Building
156858,Civilization
156858,Fantasy
42052,Ancient
42052,Card Game
42052,Fantasy
42052,Economic
42052,Territory Building
42052,Card Game
42052,Fantasy
27173,Card Game
27173,Fantasy
27173,Abstract Strategy
27173,Economic
27173,Negotiation
27173,Political
27173,Abstract Strategy
27173,Abstract Strategy
27173,Medieval
34119,Abstract Strategy
34119,Medieval
34119,Ancient
34119,Economic
34119,Negotiation
34119,Political
34119,Economic
34119,Negotiation
34119,Political
34119,Exploration
18,Economic
18,Negotiation
18,Political
18,Civilization
18,Fantasy
218603,Card Game
218603,Fantasy
218603,Economic
218603,Negotiation
218603,Political
218603,Civilization
218603,Fantasy
218603,Civilization
218603,Nautical
218603,Abstract Strategy
218603,Medieval
279537,Card Game
279537,Fantasy
279537,Abstract Strategy
279537,Exploration
279537,Economic
279537,Territory Building
279537,Abstract Strategy
279537,Medieval
279537,Abstract Strategy
133473,Economic
133473,Negotiation
133473,Political
133473,Abstract Strategy
133473,Medieval
133473,Abstract Strategy
133473,Medieval
133473,Ancient
133473,Abstract Strategy
133473,Abstract Strategy
133473,Medieval
11,Economic
11,Negotiation
11,Political
11,Economic
11,Negotiation
11,Political
133038,Economic
133038,Negotiation
133038,Political
133038,Abstract Strategy
133038,Medieval
133038,Abstract Strategy
133038,Medieval
133038,Abstract Strategy
133038,Medieval
133038,Civilization
133038,Fantasy
12942,Economic
12942,Negotiation
12942,Political
12942,Card Game
12942,Fantasy
12942,Exploration
12942,Ancient
12942,Card Game
12942,Fantasy
156009,Economic
156009,Negotiation
156009,Political
156009,Economic
156009,Territory Building
156009,Civilization
156009,Nautical
156009,Exploration
97842,Exploration
97842,Abstract Strategy
97842,Civilization
97842,Fantasy
97842,Ancient
97842,Card Game
97842,Fantasy
245654,Card Game
245654,Fantasy
245654,Ancient
245654,Economic
245654,Territory Building
245654,Civilization
245654,Nautical
245654,Economic
245654,Territory Building
245654,Ancient
475,Ancient
475,Abstract Strategy
475,Economic
475,Territory Building
181530,Economic
181530,Negotiation
181530,Political
181530,Civilization
181530,Fantasy
181530,Economic
181530,Negotiation
181530,Political
181530,Economic
181530,Territory Building
181530,Abstract Strategy
181530,Medieval
17405,Economic
17405,Negotiation
17405,Political
17405,Abstract Strategy
17405,Ancient
17405,Economic
17405,Territory Building
183562,Economic
183562,Negotiation
183562,Political
183562,Civilization
183562,Fantasy
183562,Abstract Strategy
183562,Medieval
183562,Economic
183562,Territory Building
183562,Civilization
183562,Nautical
183562,Card Game
183562,Fantasy
22827,Card Game
22827,Fantasy
22827,Card Game
22827,Fantasy
22827,Civilization
22827,Fantasy
22827,Card Game
22827,Fantasy
22827,Abstract Strategy
183251,Economic
183251,Negotiation
183251,Political
183251,Civilization
183251,Fantasy
183251,Abstract Strategy
183251,Medieval
183251,Card Game
183251,Fantasy
183251,Economic
183251,Territory Building
183251,Economic
183251,Negotiation
183251,Political
31730,Abstract Strategy
31730,Medieval
31730,Economic
31730,Negotiation
31730,Political
31730,Abstract Strategy
31730,Abstract Strategy
31730,Medieval
27746,Card Game
27746,Fantasy
27746,Abstract Strategy
27746,Abstract Strategy
27746,Ancient
27746,Civilization
27746,Nautical
262215,Card Game
262215,Fantasy
262215,Civilization
262215,Nautical
262215,Card Game
262215,Fantasy
262215,Card Game
262215,Fantasy
262215,Economic
262215,Negotiation
262215,Political
262215,Economic
262215,Territory Building
3685,Abstract Strategy
3685,Medieval
3685,Civilization
3685,Nautical
3685,Civilization
3685,Fantasy
3685,Economic
3685,Territory Building
257501,Card Game
257501,Fantasy
257501,Economic
257501,Territory Building
257501,Abstract Strategy
257501,Economic
257501,Territory Building
257501,Economic
257501,Negotiation
257501,Political
128780,Economic
128780,Negotiation
128780,Political
128780,Card Game
128780,Fantasy
128780,Civilization
128780,Fantasy
128780,Abstract Strategy
128780,Civilization
128780,Fantasy
141572,Economic
141572,Negotiation
141572,Political
141572,Ancient
141572,Economic
141572,Negotiation
141572,Political
141572,Economic
141572,Territory Building
141572,Abstract Strategy
141572,Card Game
141572,Fantasy
15363,Economic
15363,Negotiation
15363,Political
15363,Economic
15363,Territory Building
15363,Abstract Strategy
15363,Medieval
15363,Civilization
15363,Nautical
15363,Abstract Strategy
15363,Medieval
6249,Civilization
6249,Nautical
6249,Card Game
6249,Fantasy
6249,Ancient
6249,Exploration
91312,Exploration
91312,Economic
91312,Negotiation
91312,Political
91312,Abstract Strategy
91312,Medieval
91312,Economic
91312,Negotiation
91312,Political
91312,Card Game
91312,Fantasy
151022,Economic
151022,Negotiation
151022,Political
151022,Economic
151022,Territory Building
151022,Economic
151022,Negotiation
151022,Political
151022,Card Game
151022,Fantasy
151022,Card Game
151022,Fantasy
269144,Card Game
269144,Fantasy
269144,Civilization
269144,Nautical
269144,Exploration
269144,Economic
269144,Negotiation
269144,Political
269144,Ancient
269144,Ancient
159508,Economic
159508,Negotiation
159508,Political
159508,Economic
159508,Territory Building
159508,Exploration
159508,Economic
159508,Territory Building
159508,Civilization
159508,Fantasy
155703,Economic
155703,Negotiation
155703,Political
155703,Economic
155703,Territory Building
155703,Economic
155703,Territory Building
155703,Abstract Strategy
155703,Abstract Strategy
155703,Medieval
39351,Abstract Strategy
39351,Medieval
39351,Exploration
39351,Abstract Strategy
39351,Medieval
39351,Economic
39351,Territory Building
39351,Economic
39351,Negotiation
39351,Political
160010,Economic
160010,Negotiation
160010,Political
160010,Civilization
160010,Nautical
160010,Economic
160010,Negotiation
160010,Political
2346,Card Game
2346,Fantasy
2346,Abstract Strategy
2346,Medieval
2346,Ancient
2346,Civilization
2346,Nautical
212445,Card Game
212445,Fantasy
212445,Economic
212445,Negotiation
212445,Political
212445,Card Game
212445,Fantasy
212445,Ancient
212445,Ancient
212445,Economic
212445,Territory Building
202426,Card Game
202426,Fantasy
202426,Card Game
202426,Fantasy
202426,Ancient
202426,Card Game
202426,Fantasy
202426,Civilization
202426,Nautical
6472,Civilization
6472,Nautical
6472,Ancient
6472,Abstract Strategy
6472,Card Game
6472,Fantasy
232414,Card Game
232414,Fantasy
232414,Abstract Strategy
232414,Medieval
232414,Card Game
232414,Fantasy
232414,Ancient
232414,Economic
232414,Negotiation
232414,Political
232414,Ancient
153938,Economic
153938,Negotiation
153938,Political
153938,Economic
153938,Territory Building
153938,Abstract Strategy
153938,Medieval
153938,Exploration
153938,Abstract Strategy
153938,Medieval
153938,Civilization
153938,Fantasy
245655,Card Game
245655,Fantasy
245655,Ancient
245655,Economic
245655,Territory Building
245655,Civilization
245655,Nautical
245655,Economic
245655,Territory Building
245655,Economic
245655,Territory Building
140603,Economic
140603,Negotiation
140603,Political
140603,Ancient
140603,Civilization
140603,Nautical
140603,Abstract Strategy
140603,Medieval
205359,Card Game
205359,Fantasy
205359,Economic
205359,Territory Building
205359,Abstract Strategy
205359,Medieval
205359,Economic
205359,Territory Building
205359,Exploration
196326,Economic
196326,Negotiation
196326,Political
196326,Exploration
196326,Civilization
196326,Nautical
196326,Abstract Strategy
196326,Medieval
196326,Card Game
196326,Fantasy
196326,Civilization
196326,Nautical
39938,Abstract Strategy
39938,Medieval
39938,Exploration
39938,Exploration
39938,Abstract Strategy
39938,Medieval
39938,Civilization
39938,Fantasy
169255,Economic
169255,Negotiation
169255,Political
169255,Civilization
169255,Nautical
169255,Exploration
169255,Card Game
169255,Fantasy
169255,Economic
169255,Territory Building
169255,Economic
169255,Territory Building
84419,Civilization
84419,Fantasy
84419,Ancient
84419,Ancient
84419,Economic
84419,Negotiation
84419,Political
84419,Exploration
246684,Card Game
246684,Fantasy
246684,Ancient
246684,Civilization
246684,Nautical
246684,Civilization
246684,Nautical
246684,Civilization
246684,Fantasy
246684,Ancient
113924,Economic
113924,Negotiation
113924,Political
113924,Economic
113924,Negotiation
113924,Political
113924,Abstract Strategy
113924,Medieval
113924,Exploration
113924,Card Game
113924,Fantasy
113924,Ancient
172308,Economic
172308,Negotiation
172308,Political
172308,Abstract Strategy
172308,Card Game
172308,Fantasy
172308,Abstract Strategy
172308,Medieval
172308,Civilization
172308,Fantasy
42776,Ancient
42776,Card Game
42776,Fantasy
42776,Abstract Strategy
42776,Abstract Strategy
42776,Civilization
42776,Nautical
42215,Ancient
42215,Card Game
42215,Fantasy
42215,Card Game
42215,Fantasy
42215,Economic
42215,Negotiation
42215,Political
42215,Economic
42215,Territory Building
9625,Exploration
9625,Civilization
9625,Nautical
9625,Card Game
9625,Fantasy
9625,Economic
9625,Territory Building
4390,Ancient
4390,Abstract Strategy
4390,Medieval
4390,Exploration
28023,Card Game
28023,Fantasy
28023,Civilization
28023,Fantasy
28023,Card Game
28023,Fantasy
28023,Abstract Strategy
28023,Medieval
73171,Abstract Strategy
73171,Abstract Strategy
73171,Medieval
73171,Economic
73171,Negotiation
73171,Political
73171,Abstract Strategy
73171,Economic
73171,Negotiation
73171,Political
143519,Economic
143519,Negotiation
143519,Political
143519,Ancient
143519,Abstract Strategy
143519,Medieval
143519,Economic
143519,Territory Building
143519,Economic
143519,Negotiation
143519,Political
143519,Exploration
503,Economic
503,Territory Building
503,Abstract Strategy
503,Medieval
119432,Economic
119432,Negotiation
119432,Political
119432,Economic
119432,Negotiation
119432,Political
119432,Exploration
119432,Ancient
119432,Abstract Strategy
119432,Medieval
119432,Card Game
119432,Fantasy
264241,Card Game
264241,Fantasy
264241,Civilization
264241,Nautical
264241,Ancient
264241,Card Game
264241,Fantasy
264241,Ancient
264241,Economic
264241,Negotiation
264241,Political
174785,Economic
174785,Negotiation
174785,Political
174785,Abstract Strategy
174785,Ancient
174785,Abstract Strategy
174785,Civilization
174785,Fantasy
174785,Economic
174785,Territory Building
117959,Economic
117959,Negotiation
117959,Political
117959,Economic
117959,Negotiation
117959,Political
117959,Abstract Strategy
117959,Exploration
117959,Economic
117959,Territory Building
117959,Exploration
131357,Economic
131357,Negotiation
131357,Political
131357,Abstract Strategy
131357,Medieval
131357,Economic
131357,Negotiation
131357,Political
131357,Abstract Strategy
131357,Medieval
131357,Economic
131357,Territory Building
131357,Abstract Strategy
1513,Economic
1513,Negotiation
1513,Political
1513,Economic
1513,Territory Building
1513,Economic
1513,Negotiation
1513,Political
1513,Abstract Strategy
1513,Medieval
294484,Card Game
294484,Fantasy
294484,Exploration
294484,Ancient
294484,Ancient
294484,Civilization
294484,Fantasy
294484,Ancient
298047,Card Game
298047,Fantasy
298047,Exploration
298047,Civilization
298047,Fantasy
298047,Ancient
298047,Abstract Strategy
30869,Abstract Strategy
30869,Medieval
30869,Civilization
30869,Fantasy
30869,Civilization
30869,Nautical
30869,Exploration
150145,Economic
150145,Negotiation
150145,Political
150145,Economic
150145,Territory Building
150145,Economic
150145,Negotiation
150145,Political
150145,Ancient
150145,Economic
150145,Territory Building
209778,Card Game
209778,Fantasy
209778,Exploration
209778,Abstract Strategy
209778,Abstract Strategy
209778,Civilization
209778,Fantasy
170561,Economic
170561,Negotiation
170561,Political
170561,Abstract Strategy
170561,Economic
170561,Territory Building
170561,Civilization
170561,Nautical
170561,Economic
170561,Negotiation
170561,Political
300531,Abstract Strategy
300531,Medieval
300531,Economic
300531,Territory Building
300531,Abstract Strategy
300531,Medieval
300531,Economic
300531,Negotiation
300531,Political
163166,Economic
163166,Negotiation
163166,Political
163166,Civilization
163166,Nautical
163166,Abstract Strategy
163166,Medieval
163166,Economic
163166,Negotiation
163166,Political
163166,Civilization
163166,Nautical
163166,Civilization
163166,Nautical
121408,Economic
121408,Negotiation
121408,Political
121408,Card Game
